Employee_ID,Department,Age,Salary,Projects_Completed,Working_Hours,Performance_Score (0-100),Promotion_Status
EMP3967,Finance,21,129060,3,32,52,No
EMP3968,HR,24,36254,1,33,43,No
EMP3969,Marketing,49,29018,24,51,84,Yes
EMP3970,Operations,41,30192,17,34,56,No
EMP3971,HR,46,27015,3,39,72,No
EMP3972,Sales,34,133154,14,49,44,No
EMP3973,R&D,29,93916,3,58,67,No
EMP3974,Operations,32,53343,13,31,63,No
EMP3975,HR,26,94306,15,41,56,No
EMP3976,Operations,40,30829,18,56,89,Yes
EMP3977,Operations,44,59381,14,34,78,Yes
EMP3978,Operations,47,136451,21,34,87,Yes
EMP3979,Marketing,58,106081,3,56,79,No
EMP3980,Sales,28,43263,19,52,83,Yes
EMP3981,IT,21,128676,8,30,85,Yes
EMP3982,IT,44,78260,4,33,90,No
EMP3983,HR,27,68306,4,56,50,No
EMP3984,Operations,39,116211,19,50,51,No
EMP3985,HR,42,83418,11,53,52,No
EMP3986,Marketing,55,115898,1,41,47,No
EMP3987,Marketing,50,25148,8,41,40,No
EMP3988,Finance,49,26754,15,45,48,No
EMP3989,Marketing,42,51745,1,53,67,No
EMP3990,Finance,31,97914,7,46,41,No
EMP3991,Sales,40,136895,21,50,53,No
EMP3992,HR,49,80833,20,39,52,No
EMP3993,R&D,54,45140,20,46,87,Yes
EMP3994,Sales,21,99907,24,46,41,No
EMP3995,Marketing,51,85653,11,47,43,No
EMP3996,Sales,50,117535,14,31,51,No
EMP3997,Sales,38,86521,22,54,87,Yes
EMP3998,Sales,37,103315,16,33,49,No
EMP3999,Marketing,58,56075,14,48,42,No
EMP4000,R&D,34,55697,12,40,43,No
EMP4001,Operations,43,148804,17,46,45,No
EMP4002,Sales,45,79544,14,41,62,No
EMP4003,Finance,35,34795,10,31,44,No
EMP4004,Marketing,42,89555,24,35,89,Yes
EMP4005,Sales,23,77204,14,38,42,No
EMP4006,R&D,39,128996,18,34,49,No
EMP4007,Operations,54,94754,22,49,82,Yes
EMP4008,Marketing,55,89860,9,58,58,No
EMP4009,IT,21,128107,17,50,53,No
EMP4010,Operations,41,76529,6,38,60,No
EMP4011,Finance,49,36672,8,57,99,Yes
EMP4012,Sales,26,79238,13,58,82,Yes
EMP4013,R&D,57,121578,18,52,67,No
EMP4014,IT,21,60950,5,37,60,No
EMP4015,R&D,21,36009,6,49,75,No
EMP4016,IT,47,72096,21,56,63,No
EMP4017,Marketing,41,44544,19,37,93,Yes
EMP4018,IT,36,80728,4,51,77,No
EMP4019,Finance,46,54381,7,50,56,No
EMP4020,Finance,36,50287,4,58,61,No
EMP4021,HR,48,89610,11,57,58,No
EMP4022,Finance,21,93122,12,52,84,Yes
EMP4023,Operations,56,93184,14,35,93,Yes
EMP4024,IT,30,65081,13,32,49,No
EMP4025,Finance,37,108637,10,34,50,No
EMP4026,Marketing,43,70312,18,38,77,Yes
EMP4027,R&D,27,112228,16,36,41,No
EMP4028,R&D,27,97943,5,57,72,No
EMP4029,HR,35,107790,8,33,82,Yes
EMP4030,R&D,54,105770,14,36,70,No
EMP4031,IT,24,77726,5,34,87,No
EMP4032,HR,34,47211,24,40,74,No
EMP4033,IT,34,54480,8,58,76,Yes
EMP4034,Marketing,36,72780,6,44,86,No
EMP4035,HR,27,82138,16,31,86,Yes
EMP4036,Sales,52,115382,4,42,75,No
EMP4037,Operations,39,67503,12,51,62,No
EMP4038,Operations,22,82893,11,45,75,Yes
EMP4039,IT,30,71193,3,36,79,No
EMP4040,R&D,37,139002,12,37,78,Yes
EMP4041,Sales,57,86358,5,35,65,No
EMP4042,HR,32,105857,6,53,64,No
EMP4043,Sales,26,103182,19,36,56,No
EMP4044,Sales,42,145457,18,47,54,No
EMP4045,R&D,52,47117,16,59,76,Yes
EMP4046,HR,40,84056,23,51,84,Yes
EMP4047,Marketing,21,142928,11,54,43,No
EMP4048,R&D,26,83706,5,57,61,No
EMP4049,Sales,39,95429,9,51,56,No
EMP4050,Sales,38,34476,3,49,61,No
EMP4051,Marketing,26,107806,8,36,56,No
EMP4052,Sales,53,80006,6,32,53,No
EMP4053,Sales,43,112238,4,34,53,No
EMP4054,Sales,43,141946,12,30,56,No
EMP4055,Operations,46,94918,12,44,47,No
EMP4056,R&D,33,88155,21,55,73,No
EMP4057,Finance,27,92321,16,32,65,No
EMP4058,R&D,35,70798,10,37,84,Yes
EMP4059,Marketing,47,102271,22,54,69,No
EMP4060,Sales,46,55177,14,38,61,No
EMP4061,R&D,53,121248,13,44,55,No
EMP4062,Operations,35,147415,9,39,69,No
EMP4063,Marketing,56,107215,7,31,55,No
EMP4064,IT,47,68013,12,49,77,Yes
EMP4065,R&D,25,125901,5,34,93,No
EMP4066,IT,22,107600,18,48,63,No
EMP4067,Sales,53,121099,4,42,75,No
EMP4068,Operations,36,144578,2,40,74,No
EMP4069,Operations,43,78450,3,30,45,No
EMP4070,R&D,58,123628,12,51,43,No
EMP4071,Marketing,36,72928,3,59,57,No
EMP4072,Marketing,34,147640,4,44,45,No
EMP4073,Operations,49,117403,6,55,65,No
EMP4074,Marketing,46,70382,12,47,76,Yes
EMP4075,Operations,55,124290,19,45,66,No
EMP4076,R&D,35,110038,10,38,80,Yes
EMP4077,Finance,23,25760,1,30,50,No
EMP4078,Operations,43,49142,17,40,77,Yes
EMP4079,IT,49,135189,16,38,55,No
EMP4080,Marketing,54,132532,9,52,58,No
EMP4081,Operations,53,42290,21,40,82,Yes
EMP4082,Operations,43,96035,9,42,92,Yes
EMP4083,R&D,27,25364,23,55,54,No
EMP4084,Marketing,23,81921,9,31,65,No
EMP4085,Finance,52,44797,12,43,95,Yes
EMP4086,R&D,51,131331,23,35,80,Yes
EMP4087,Finance,38,57535,9,37,95,Yes
EMP4088,R&D,27,71300,15,47,70,No
EMP4089,Marketing,21,72176,2,45,58,No
EMP4090,HR,34,41105,11,50,96,Yes
EMP4091,Marketing,52,32939,11,58,90,Yes
EMP4092,Marketing,26,104472,8,41,63,No
EMP4093,Finance,59,67029,23,40,97,Yes
EMP4094,Finance,30,40863,6,35,48,No
EMP4095,Marketing,27,103097,21,32,62,No
EMP4096,Marketing,46,35447,20,43,43,No
EMP4097,Marketing,54,121160,7,57,49,No
EMP4098,Finance,50,71940,3,31,48,No
EMP4099,Marketing,56,135182,8,40,58,No
EMP4100,Marketing,41,102947,18,51,54,No
EMP4101,Sales,37,110001,17,32,90,Yes
EMP4102,HR,53,128752,11,47,73,No
EMP4103,IT,30,44642,2,30,81,No
EMP4104,HR,32,121798,21,59,58,No
EMP4105,Sales,36,120899,24,53,88,Yes
EMP4106,IT,52,92643,19,30,91,Yes
EMP4107,R&D,35,32928,7,41,95,No
EMP4108,Marketing,47,73002,18,44,60,No
EMP4109,Sales,48,109853,8,34,73,No
EMP4110,R&D,37,139614,14,56,90,Yes
EMP4111,Marketing,22,142517,7,35,56,No
EMP4112,Finance,56,50017,21,45,57,No
EMP4113,Operations,27,104064,4,56,56,No
EMP4114,Sales,33,144694,17,41,41,No
EMP4115,Finance,35,38313,5,41,90,No
EMP4116,Sales,45,26559,12,32,40,No
EMP4117,Sales,43,75893,9,59,82,Yes
EMP4118,Finance,42,40167,20,52,96,Yes
EMP4119,IT,46,105879,13,31,49,No
EMP4120,HR,53,63598,18,36,76,Yes
EMP4121,Marketing,31,32523,20,31,87,Yes
EMP4122,Sales,30,74777,9,50,95,Yes
EMP4123,Marketing,45,53439,4,36,44,No
EMP4124,Operations,57,141378,21,40,95,Yes
EMP4125,Finance,58,106060,8,40,94,Yes
EMP4126,Marketing,44,38285,1,43,51,No
EMP4127,Finance,53,35973,17,32,75,Yes
EMP4128,Marketing,37,147970,9,43,70,No
EMP4129,HR,44,47694,20,40,94,Yes
EMP4130,HR,57,60774,13,33,77,Yes
EMP4131,HR,22,29302,2,46,90,No
EMP4132,HR,52,140776,13,45,48,No
EMP4133,HR,44,47391,9,32,83,Yes
EMP4134,HR,29,29611,20,54,65,No
EMP4135,Finance,24,34372,6,39,54,No
EMP4136,Sales,37,49312,1,50,55,No
EMP4137,Marketing,37,39080,5,44,52,No
EMP4138,HR,50,105618,3,37,64,No
EMP4139,Finance,31,137945,4,47,69,No
EMP4140,Finance,41,133397,1,32,92,No
EMP4141,Finance,41,121213,14,36,95,Yes
EMP4142,Sales,38,45874,9,59,46,No
EMP4143,Marketing,49,87537,24,39,96,Yes
EMP4144,Sales,44,98914,4,49,94,No
EMP4145,IT,30,26597,18,38,91,Yes
EMP4146,R&D,37,36600,14,43,43,No
EMP4147,Finance,38,28747,4,52,82,No
EMP4148,IT,40,104415,10,43,79,Yes
EMP4149,Operations,57,142358,3,40,77,No
EMP4150,HR,38,103553,23,57,96,Yes
EMP4151,R&D,37,49815,7,30,69,No
EMP4152,HR,29,109500,10,33,49,No
EMP4153,Sales,34,119348,13,55,69,No
EMP4154,R&D,49,130736,4,56,78,No
EMP4155,Marketing,51,49714,18,35,46,No
EMP4156,IT,24,43890,11,51,75,Yes
EMP4157,Marketing,38,86509,4,55,74,No
EMP4158,Sales,40,86824,24,51,63,No
EMP4159,HR,29,29725,14,34,78,Yes
EMP4160,R&D,33,68205,18,32,75,Yes
EMP4161,Marketing,35,45684,8,31,84,Yes
EMP4162,Marketing,47,116861,10,32,59,No
EMP4163,HR,35,82911,5,38,88,No
EMP4164,R&D,48,123078,23,48,71,No
EMP4165,IT,57,136573,7,48,98,No
EMP4166,HR,39,38092,12,46,78,Yes
EMP4167,Marketing,46,120918,3,47,88,No
EMP4168,IT,46,64770,4,40,65,No
EMP4169,IT,45,50457,10,41,65,No
EMP4170,HR,46,96667,4,32,75,No
EMP4171,Marketing,46,136565,15,47,82,Yes
EMP4172,Sales,48,115751,10,53,74,No
EMP4173,Marketing,38,87894,21,35,82,Yes
EMP4174,Finance,52,86305,22,36,74,No
EMP4175,R&D,23,37612,16,30,51,No
EMP4176,Operations,22,127841,15,35,72,No
EMP4177,Sales,53,103627,19,47,75,Yes
EMP4178,IT,39,125639,20,42,53,No
EMP4179,Sales,37,62089,19,51,72,No
EMP4180,R&D,53,120295,18,48,85,Yes
EMP4181,IT,32,136558,12,36,84,Yes
EMP4182,R&D,23,77137,16,48,84,Yes
EMP4183,IT,46,25559,1,38,63,No
EMP4184,Sales,55,91249,16,32,54,No
EMP4185,IT,28,62361,2,52,70,No
EMP4186,IT,56,105720,24,41,56,No
EMP4187,Finance,27,40261,15,49,51,No
EMP4188,Marketing,56,45372,7,53,61,No
EMP4189,Marketing,36,80355,1,59,62,No
EMP4190,Operations,44,122676,5,47,65,No
EMP4191,Operations,21,123560,10,37,53,No
EMP4192,Finance,45,82920,22,38,51,No
EMP4193,Operations,30,137878,21,42,89,Yes
EMP4194,R&D,36,57544,4,37,43,No
EMP4195,Sales,36,25037,14,51,98,Yes
EMP4196,HR,28,68032,13,39,85,Yes
EMP4197,R&D,49,103233,1,46,90,No
EMP4198,HR,59,66420,16,36,52,No
EMP4199,HR,48,139234,23,46,96,Yes
EMP4200,Finance,26,122243,9,52,94,Yes
EMP4201,R&D,36,116552,22,59,57,No
EMP4202,Finance,40,59600,16,47,82,Yes
EMP4203,IT,36,73285,19,53,67,No
EMP4204,HR,27,87008,15,31,77,Yes
EMP4205,Sales,34,114520,14,32,80,Yes
EMP4206,Operations,46,30167,20,58,83,Yes
EMP4207,Sales,46,25432,10,57,58,No
EMP4208,Operations,34,94687,21,48,85,Yes
EMP4209,HR,27,138216,12,30,86,Yes
EMP4210,HR,53,96947,1,50,82,No
EMP4211,HR,46,121324,21,50,77,Yes
EMP4212,Finance,40,75903,17,39,85,Yes
EMP4213,R&D,23,117159,9,50,42,No
EMP4214,Operations,24,79149,23,43,58,No
EMP4215,R&D,46,112640,19,42,59,No
EMP4216,Finance,31,81768,18,38,64,No
EMP4217,Finance,22,85184,7,35,50,No
EMP4218,Marketing,34,90792,9,35,95,Yes
EMP4219,Sales,50,58439,22,48,56,No
EMP4220,Sales,32,58257,21,50,99,Yes
EMP4221,IT,46,130193,12,39,98,Yes
EMP4222,Finance,53,69674,7,52,88,No
EMP4223,Operations,33,76248,14,32,94,Yes
EMP4224,Marketing,34,108602,15,47,74,No
EMP4225,Marketing,44,70371,15,50,53,No
EMP4226,R&D,54,123282,6,48,98,No
EMP4227,Sales,46,92996,21,34,78,Yes
EMP4228,Finance,41,62297,14,54,96,Yes
EMP4229,IT,48,79273,2,40,58,No
EMP4230,Finance,56,86256,8,39,42,No
EMP4231,R&D,22,59743,13,46,73,No
EMP4232,HR,29,93752,23,33,97,Yes
EMP4233,Finance,43,104803,6,55,88,No
EMP4234,R&D,35,100117,5,50,80,No
EMP4235,HR,33,95051,5,47,61,No
EMP4236,HR,43,47076,1,57,77,No
EMP4237,IT,37,135352,9,47,95,Yes
EMP4238,Operations,22,100312,6,30,66,No
EMP4239,Sales,40,144627,20,43,60,No
EMP4240,Finance,40,112483,7,37,80,No
EMP4241,HR,23,27963,9,31,70,No
EMP4242,Finance,32,144217,5,48,66,No
EMP4243,Operations,22,97322,14,44,76,Yes
EMP4244,Sales,56,38866,5,57,41,No
EMP4245,Operations,34,129504,8,31,93,Yes
EMP4246,Sales,36,57305,7,33,86,No
EMP4247,Marketing,39,87403,13,59,48,No
EMP4248,Sales,54,107896,13,30,58,No
EMP4249,IT,26,130649,8,48,81,Yes
EMP4250,Operations,33,57813,11,50,75,Yes
EMP4251,HR,56,91729,18,39,49,No
EMP4252,Marketing,42,85686,19,30,98,Yes
EMP4253,IT,38,29512,6,49,79,No
EMP4254,Finance,32,144631,22,51,93,Yes
EMP4255,Operations,50,47666,2,44,84,No
EMP4256,R&D,27,41630,13,33,78,Yes
EMP4257,R&D,52,142907,23,36,46,No
EMP4258,HR,39,99519,11,59,43,No
EMP4259,Sales,26,25636,1,36,54,No
EMP4260,HR,40,28775,24,51,51,No
EMP4261,R&D,47,92957,2,54,87,No
EMP4262,Finance,57,89591,17,47,45,No
EMP4263,Marketing,27,103561,8,42,99,Yes
EMP4264,Marketing,25,99816,2,39,48,No
EMP4265,Operations,31,127487,6,53,74,No
EMP4266,Marketing,35,36351,22,37,47,No
EMP4267,Operations,23,140400,5,56,46,No
EMP4268,Operations,25,145533,16,39,43,No
EMP4269,Operations,43,128627,8,43,97,Yes
EMP4270,R&D,57,80184,19,43,52,No
EMP4271,R&D,29,136192,16,56,58,No
EMP4272,Sales,35,120707,13,49,46,No
EMP4273,IT,23,94180,20,51,49,No
EMP4274,Operations,49,106678,7,40,64,No
EMP4275,Operations,26,98309,16,35,83,Yes
EMP4276,IT,37,119002,23,50,97,Yes
EMP4277,HR,46,35778,16,59,74,No
EMP4278,Operations,41,37501,12,30,97,Yes
EMP4279,Sales,28,137713,14,48,64,No
EMP4280,Marketing,41,27108,24,36,68,No
EMP4281,Marketing,31,119905,18,53,95,Yes
EMP4282,Finance,58,61382,18,47,51,No
EMP4283,Finance,28,116354,16,32,90,Yes
EMP4284,Marketing,44,100787,20,49,86,Yes
EMP4285,Marketing,55,48341,16,59,79,Yes
EMP4286,R&D,34,102214,13,40,51,No
EMP4287,Sales,34,39367,9,34,91,Yes
EMP4288,IT,30,144967,9,48,45,No
EMP4289,Finance,32,120208,13,50,99,Yes
EMP4290,R&D,58,94868,4,53,49,No
EMP4291,R&D,54,37002,9,53,41,No
EMP4292,IT,30,110820,15,59,95,Yes
EMP4293,R&D,37,84949,14,31,84,Yes
EMP4294,Sales,37,40700,19,51,64,No
EMP4295,Marketing,23,104305,12,33,46,No
EMP4296,Operations,51,87543,21,54,79,Yes
EMP4297,IT,21,54318,6,39,62,No
EMP4298,Marketing,32,114859,3,31,87,No
EMP4299,Marketing,59,52610,22,37,50,No
EMP4300,HR,24,97499,20,30,97,Yes
EMP4301,IT,33,144256,16,56,75,Yes
EMP4302,R&D,54,98374,20,35,88,Yes
EMP4303,Operations,41,90226,24,40,87,Yes
EMP4304,IT,42,70167,23,56,90,Yes
EMP4305,R&D,24,102779,17,59,62,No
EMP4306,Marketing,38,52939,16,57,98,Yes
EMP4307,Operations,25,86365,6,39,82,No
EMP4308,R&D,39,92381,8,42,46,No
EMP4309,Sales,22,71710,19,30,66,No
EMP4310,R&D,32,41766,2,31,52,No
EMP4311,HR,37,127416,14,32,90,Yes
EMP4312,Marketing,30,37780,22,38,56,No
EMP4313,R&D,54,73458,12,34,71,No
EMP4314,Finance,26,81221,17,39,65,No
EMP4315,Finance,28,143498,15,39,96,Yes
EMP4316,HR,31,133392,18,41,99,Yes
EMP4317,Sales,32,26509,16,47,61,No
EMP4318,Marketing,29,114493,13,55,52,No
EMP4319,IT,22,135708,21,50,51,No
EMP4320,HR,28,59346,17,50,46,No
EMP4321,Sales,31,107799,8,30,40,No
EMP4322,IT,56,141850,1,32,72,No
EMP4323,Finance,30,71874,3,34,91,No
EMP4324,Finance,41,51148,16,54,94,Yes
EMP4325,IT,40,56533,2,55,53,No
EMP4326,HR,28,133144,15,46,98,Yes
EMP4327,Finance,56,147402,1,37,86,No
EMP4328,Marketing,49,103467,9,46,82,Yes
EMP4329,Operations,32,26359,16,38,95,Yes
EMP4330,R&D,34,144119,4,35,97,No
EMP4331,IT,41,115068,12,46,80,Yes
EMP4332,IT,42,85313,1,37,56,No
EMP4333,Finance,41,45344,1,50,43,No
EMP4334,HR,50,143499,7,36,91,No
EMP4335,Marketing,59,94778,18,36,90,Yes
EMP4336,HR,40,45601,23,44,78,Yes
EMP4337,Sales,44,139768,23,36,40,No
EMP4338,Sales,43,44116,15,51,80,Yes
EMP4339,Operations,27,81985,13,56,84,Yes
EMP4340,Finance,29,126013,16,37,63,No
EMP4341,Finance,21,142110,7,38,73,No
EMP4342,Finance,46,143329,16,57,73,No
EMP4343,Operations,58,55782,13,44,63,No
EMP4344,Sales,58,136095,14,31,98,Yes
EMP4345,HR,42,74819,17,36,54,No
EMP4346,Operations,30,109416,12,44,56,No
EMP4347,Operations,26,94035,24,47,52,No
EMP4348,HR,37,122123,24,51,46,No
EMP4349,Finance,58,69458,20,47,48,No
EMP4350,Marketing,44,116556,13,39,83,Yes
EMP4351,HR,30,149225,24,51,74,No
EMP4352,Sales,28,33080,20,47,62,No
EMP4353,IT,41,113743,15,30,93,Yes
EMP4354,IT,26,58957,24,36,86,Yes
EMP4355,R&D,41,38908,21,32,78,Yes
EMP4356,R&D,59,121188,4,43,62,No
EMP4357,Operations,44,120880,22,41,65,No
EMP4358,IT,53,146292,2,43,40,No
EMP4359,Marketing,38,115570,18,58,53,No
EMP4360,Finance,48,116324,2,33,71,No
EMP4361,Sales,52,103287,15,42,90,Yes
EMP4362,R&D,32,148791,19,45,87,Yes
EMP4363,Marketing,47,72482,15,45,49,No
EMP4364,Sales,30,124329,20,51,40,No
EMP4365,Sales,52,147473,10,34,44,No
EMP4366,Finance,46,123375,24,49,42,No
EMP4367,Operations,45,63314,20,54,88,Yes
EMP4368,IT,31,125989,11,35,89,Yes
EMP4369,Finance,43,99921,10,35,97,Yes
EMP4370,Marketing,54,147060,23,47,92,Yes
EMP4371,Operations,43,108768,5,35,66,No
EMP4372,Marketing,49,133880,9,36,90,Yes
EMP4373,Operations,51,125326,20,53,93,Yes
EMP4374,R&D,27,40831,19,59,96,Yes
EMP4375,Marketing,53,146026,13,53,61,No
EMP4376,Finance,41,45125,18,45,57,No
EMP4377,Operations,22,87451,17,38,55,No
EMP4378,Operations,38,70708,6,55,41,No
EMP4379,Sales,53,42682,10,56,86,Yes
EMP4380,Sales,57,127406,2,42,52,No
EMP4381,HR,54,107824,24,41,84,Yes
EMP4382,Marketing,40,60794,6,48,55,No
EMP4383,Sales,55,84372,21,55,47,No
EMP4384,HR,38,64477,13,52,82,Yes
EMP4385,R&D,44,78863,18,52,47,No
EMP4386,R&D,28,114941,7,30,93,No
EMP4387,Sales,50,63737,2,37,49,No
EMP4388,Marketing,30,27620,14,33,94,Yes
EMP4389,Operations,43,125950,5,50,72,No
EMP4390,IT,31,128169,18,59,70,No
EMP4391,Marketing,22,147033,11,51,51,No
EMP4392,Finance,46,60057,10,48,48,No
EMP4393,R&D,56,65138,11,50,76,Yes
EMP4394,Sales,53,104390,2,55,48,No
EMP4395,Sales,33,78024,15,34,87,Yes
EMP4396,Operations,45,34677,7,46,57,No
EMP4397,Finance,24,69111,9,32,69,No
EMP4398,Operations,39,49074,5,48,71,No
EMP4399,Finance,38,42824,7,30,79,No
EMP4400,IT,57,25765,20,58,62,No
EMP4401,R&D,50,70439,2,52,50,No
EMP4402,Sales,39,122151,3,30,59,No
EMP4403,Sales,43,73926,2,52,58,No
EMP4404,IT,36,61860,21,49,75,Yes
EMP4405,HR,21,37975,22,38,91,Yes
EMP4406,R&D,32,99877,23,52,65,No
EMP4407,Operations,44,118677,19,34,49,No
EMP4408,IT,54,102870,4,36,63,No
EMP4409,Operations,28,139381,24,54,52,No
EMP4410,Marketing,38,106371,20,55,91,Yes
EMP4411,Sales,25,51548,7,35,85,No
EMP4412,Operations,46,125970,22,46,92,Yes
EMP4413,Finance,50,115575,7,51,73,No
EMP4414,Operations,33,123066,17,46,68,No
EMP4415,Marketing,39,63736,19,42,75,Yes
EMP4416,R&D,49,86562,22,41,46,No
EMP4417,Sales,23,65409,16,33,90,Yes
EMP4418,IT,46,109101,3,59,69,No
EMP4419,Marketing,32,34834,15,37,56,No
EMP4420,Sales,22,127192,14,34,87,Yes
EMP4421,Operations,31,25840,15,34,52,No
EMP4422,R&D,48,104409,14,42,95,Yes
EMP4423,HR,38,56568,7,55,63,No
EMP4424,R&D,33,35846,3,40,93,No
EMP4425,HR,57,30899,17,37,94,Yes
EMP4426,Finance,42,111038,10,37,70,No
EMP4427,R&D,32,91101,15,30,97,Yes
EMP4428,Sales,22,63773,6,42,66,No
EMP4429,HR,57,132460,17,58,89,Yes
EMP4430,IT,27,133778,17,34,60,No
EMP4431,Sales,46,99723,14,57,83,Yes
EMP4432,IT,46,97762,24,50,94,Yes
EMP4433,R&D,44,132683,18,37,96,Yes
EMP4434,IT,32,129194,5,46,40,No
EMP4435,HR,36,136417,8,52,54,No
EMP4436,Sales,43,29311,7,52,42,No
EMP4437,Operations,29,134750,23,42,45,No
EMP4438,Marketing,52,81888,4,38,53,No
EMP4439,HR,35,66616,18,31,94,Yes
EMP4440,HR,57,77134,5,48,77,No
EMP4441,Operations,33,116225,16,49,72,No
EMP4442,Sales,25,31083,14,46,91,Yes
EMP4443,Sales,31,37598,19,36,77,Yes
EMP4444,R&D,30,107476,14,59,47,No
EMP4445,IT,33,142707,9,55,65,No
EMP4446,R&D,35,117416,6,32,54,No
EMP4447,Operations,27,27580,17,48,53,No
EMP4448,R&D,48,147834,19,48,87,Yes
EMP4449,Operations,52,137148,12,53,59,No
EMP4450,Sales,55,82395,4,38,94,No
EMP4451,IT,35,67321,16,39,87,Yes
EMP4452,R&D,56,34386,11,58,98,Yes
EMP4453,HR,41,78171,22,43,58,No
EMP4454,Finance,26,44522,4,47,95,No
EMP4455,Marketing,21,90532,17,55,72,No
EMP4456,HR,24,116760,8,44,75,Yes
EMP4457,Sales,31,39635,14,55,63,No
EMP4458,Marketing,46,25671,2,30,49,No
EMP4459,Finance,57,58545,11,59,91,Yes
EMP4460,Finance,43,79079,11,54,89,Yes
EMP4461,IT,49,51855,24,35,73,No
EMP4462,Marketing,41,60790,22,59,75,Yes
EMP4463,IT,47,76012,24,44,86,Yes
EMP4464,HR,59,142827,6,54,75,No
EMP4465,Operations,33,137121,21,35,55,No
EMP4466,Operations,43,39260,21,47,54,No
EMP4467,Operations,36,90139,14,30,57,No
EMP4468,Marketing,50,26074,10,59,46,No
EMP4469,Operations,24,67676,8,53,86,Yes
EMP4470,HR,36,34475,7,32,61,No
EMP4471,IT,51,103414,8,46,71,No
EMP4472,Marketing,45,40120,8,45,82,Yes
EMP4473,IT,32,48147,23,37,58,No
EMP4474,Marketing,46,26986,2,57,79,No
EMP4475,IT,57,134129,16,46,95,Yes
EMP4476,Finance,53,57430,9,37,40,No
EMP4477,IT,48,132497,13,46,74,No
EMP4478,Operations,29,80479,23,54,44,No
EMP4479,Finance,32,107966,12,59,89,Yes
EMP4480,IT,25,27176,22,38,51,No
EMP4481,Marketing,48,109258,17,41,51,No
EMP4482,Marketing,55,133351,2,58,60,No
EMP4483,Marketing,25,140188,13,54,98,Yes
EMP4484,Sales,54,109153,1,48,97,No
EMP4485,HR,54,86918,19,33,58,No
EMP4486,Marketing,33,52115,11,50,48,No
EMP4487,Finance,59,127912,5,51,82,No
EMP4488,Marketing,34,102442,1,54,88,No
EMP4489,Sales,31,65002,20,58,87,Yes
EMP4490,Operations,58,82124,13,40,75,Yes
EMP4491,Finance,24,31610,8,57,81,Yes
EMP4492,Sales,53,133828,6,33,93,No
EMP4493,Operations,27,74752,17,43,86,Yes
EMP4494,R&D,28,103947,12,43,96,Yes
EMP4495,R&D,57,143972,1,35,90,No
EMP4496,Finance,30,99716,3,58,71,No
EMP4497,IT,35,72993,14,46,74,No
EMP4498,HR,58,35073,8,31,70,No
EMP4499,HR,35,62251,11,37,99,Yes
EMP4500,Sales,25,121496,14,33,92,Yes
EMP4501,Operations,49,96437,8,39,94,Yes
EMP4502,HR,39,63897,3,36,71,No
EMP4503,Operations,30,75906,7,33,76,No
EMP4504,Operations,32,76616,19,45,71,No
EMP4505,Sales,24,133719,4,43,82,No
EMP4506,Sales,51,29482,16,45,95,Yes
EMP4507,Sales,38,132990,13,54,76,Yes
EMP4508,HR,36,115964,20,38,78,Yes
EMP4509,R&D,56,97936,19,33,77,Yes
EMP4510,Sales,45,64574,5,58,69,No
EMP4511,HR,43,148331,23,53,97,Yes
EMP4512,Sales,32,68284,5,35,71,No
EMP4513,Marketing,54,97932,20,30,84,Yes
EMP4514,Operations,56,32338,24,36,41,No
EMP4515,Sales,57,67718,4,30,90,No
EMP4516,Finance,23,37500,2,48,50,No
EMP4517,Operations,29,36545,13,37,98,Yes
EMP4518,Operations,38,86480,16,54,59,No
EMP4519,Sales,55,30241,22,32,76,Yes
EMP4520,R&D,54,114314,2,30,48,No
EMP4521,IT,34,47821,19,30,77,Yes
EMP4522,R&D,24,29695,17,36,88,Yes
EMP4523,Sales,49,102066,5,50,58,No
EMP4524,Operations,35,137616,18,42,94,Yes
EMP4525,Finance,48,142276,23,59,79,Yes
EMP4526,Operations,36,39318,21,30,46,No
EMP4527,R&D,32,75934,18,45,44,No
EMP4528,Finance,25,47331,8,51,86,Yes
EMP4529,HR,54,146282,15,59,81,Yes
EMP4530,Marketing,21,77672,13,51,63,No
EMP4531,Operations,59,116891,13,43,87,Yes
EMP4532,Sales,52,101860,16,33,80,Yes
EMP4533,HR,46,118685,22,52,46,No
EMP4534,Marketing,37,93754,20,52,50,No
EMP4535,Sales,47,110677,13,41,48,No
EMP4536,IT,44,127320,20,54,88,Yes
EMP4537,Sales,55,27837,2,41,69,No
EMP4538,Finance,59,145688,3,46,80,No
EMP4539,Finance,46,139616,15,50,42,No
EMP4540,IT,58,130338,23,44,61,No
EMP4541,HR,43,65077,19,39,79,Yes
EMP4542,Marketing,42,104915,13,32,90,Yes
EMP4543,Sales,24,29239,5,52,59,No
EMP4544,Finance,29,135432,22,49,71,No
EMP4545,HR,24,111348,6,49,87,No
EMP4546,IT,27,54669,14,58,46,No
EMP4547,R&D,43,73624,4,41,99,No
EMP4548,Operations,22,100147,22,30,46,No
EMP4549,R&D,44,29150,19,30,59,No
EMP4550,R&D,51,149210,23,39,64,No
EMP4551,Finance,51,36109,7,47,84,No
EMP4552,IT,54,124750,4,44,74,No
EMP4553,Sales,44,51016,2,31,83,No
EMP4554,R&D,46,36936,7,46,63,No
EMP4555,R&D,36,36036,3,37,79,No
EMP4556,Marketing,33,64236,15,51,52,No
EMP4557,Finance,35,39021,1,51,91,No
